구분번호,대통령,글제목,연설일자,원문보기,연설장소
1400033,박근혜,한중 비즈니스포럼 연설,2013-06-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045251096630012341.pdf,국외
1400034,박근혜,칭화대학교 연설,2013-06-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045253905421012459.pdf,국외
1400035,박근혜,시안 지역 한국인 오찬 간담회,2013-06-29,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045258137103017807.pdf,국외
1400036,박근혜,제18회 여성주간 기념식,2013-07-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045260769041016525.pdf,국내
1400037,박근혜,'내 일' 행복자활박람회,2013-07-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045263288262011337.pdf,국내
1400038,박근혜,제2회 정보보호의 날 축하 영상 메시지,2013-07-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045265807877013993.pdf,국내
1400039,박근혜,제17회 여성경제인의 날 기념식,2013-07-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045269038060013738.pdf,국내
1400040,박근혜,제16차 월남 참전 고엽제 전우 충혼 위령제 영상 메시지,2013-07-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045271885599012005.pdf,국내
1400041,박근혜,"유엔군 참전, 정전 제60주년 유엔 참전용사 추모식",2013-07-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045274530477013263.pdf,국내
1400042,박근혜,세계한인입양인협회 Gathering 2013 축하 영상 메시지,2013-07-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045277169646018650.pdf,국내
1400043,박근혜,제29차 세계여자의사회총회 및 국제학술대회 축하 영상 메시지,2013-07-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045279762097016123.pdf,국내
1400044,박근혜,제14회 걸스카우트 국제야영 개영식 축하 영상 메시지,2013-07-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045282489306012756.pdf,국내
1400045,박근혜,"유엔군 참전, 정전 제60주년 기념식",2013-07-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045285603927016631.pdf,국내
1400046,박근혜,잠수함 김좌진함 진수식,2013-08-12,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045289630624010085.pdf,국내
1400047,박근혜,제68주년 광복절 경축식,2013-08-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045293256503013767.pdf,국내
1400050,박근혜,제13차 세계한민족여성네트워크 개회식 축하 영상 메시지,2013-08-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045304337569016243.pdf,국내
1400048,박근혜,헌법재판소 창립 제25주년 축하 영상 메시지,2013-08-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045296634288011427.pdf,국내
1400049,박근혜,제27차 IUSSP 세계인구학술총회 축하 영상 메시지,2013-08-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045300663600010945.pdf,국내
1400051,박근혜,국제여성과학기술인대회 개회식,2013-08-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045307322537013384.pdf,국내
1400052,박근혜,제19회 통계의 날 축하 영상 메시지,2013-08-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045311651924016993.pdf,국내
1400053,박근혜,제16기 민주평화통일자문회의 전체회의,2013-08-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045315160450015664.pdf,국내
1400054,박근혜,제50회 방송의 날 축하연,2013-09-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045319269693011725.pdf,국내
1400055,박근혜,러시아 동포 만찬 간담회,2013-09-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045323137679017977.pdf,국외
1400056,박근혜,한.베트남 경제협력 만찬 간담회,2013-09-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045326409915014856.pdf,국외
1400057,박근혜,베트남 동포 만찬 간담회,2013-09-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045330339620018576.pdf,국외
1400058,박근혜,제60주년 해양경찰의 날 기념식,2013-09-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045333681511019374.pdf,국내
1400059,박근혜,대한민국 국제해양레저위크 축하 영상 메시지,2013-09-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045336764476018454.pdf,국내
1400060,박근혜,제60주년 한미동맹의 날 경축연,2013-09-29,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045340740462014019.pdf,국내
1400061,박근혜,건군 제65주년 국군의 날 기념식,2013-09-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045344861462017852.pdf,국내
1400062,박근혜,건군 제65주년 국군의 날 기념 경축연,2013-09-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045348535864010934.pdf,국내
1400065,박근혜,세계선거기관협의회 창립총회 축하 영상 메시지,2013-10-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045359082226013160.pdf,국내
1400064,박근혜,아시아 국세청장회의 축하 영상 메시지,2013-10-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045355944676013172.pdf,국내
1400063,박근혜,디자인코리아 2013 축하 영상 메시지,2013-10-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045351827003017034.pdf,국내
1400066,박근혜,APEC CEO 서밋 기조연설,2013-10-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045362879050014502.pdf,국외
1400067,박근혜,한.인도네시아 비즈니스포럼 오찬,2013-10-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045366107728019180.pdf,국외
1400068,박근혜,인도네시아 동포 만찬 간담회,2013-10-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045369564003014780.pdf,국외
1400069,박근혜,대구 세계에너지총회 특별세션 기조연설,2013-10-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045372155508014061.pdf,국내
1400070,박근혜,세계사이버스페이스총회 개회식,2013-10-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045375147592013346.pdf,국내
1400072,박근혜,동반성장주간 개막식 축하 영상 메시지,2013-10-18,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045378521146010075.pdf,국내
1400071,박근혜,MBC 한.독 수교 기념 공연 축하 영상 메시지,2013-10-18,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011450002019506014649.pdf,국외
1400073,박근혜,전국새마을지도자대회,2013-10-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045381170812015699.pdf,국내
1400074,박근혜,제68주년 경찰의 날 기념식,2013-10-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045384408778012861.pdf,국내
1400078,박근혜,전국농업기술자협회 창립 제50주년 기념 축하 영상 메시지,2013-10-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045402578684010223.pdf,국내
1400077,박근혜,고려대학교 몰레큘러프런티어스 심포지엄 축하 영상 메시지,2013-10-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045397876615011072.pdf,국내
1400076,박근혜,제1회 지방자치의 날 축하 영상 메시지,2013-10-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045393727889012648.pdf,국내
1400079,박근혜,제5회 장애인 직업재활의 날 축하 영상 메시지,2013-10-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045406242301014655.pdf,국내
1400075,박근혜,제68주년 교정의 날 축하 영상 메시지,2013-10-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045388638692015614.pdf,국내
1400080,박근혜,제48회 전국여성대회,2013-10-29,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045409637352019354.pdf,국내
1400082,박근혜,미래한국리포트 축하 영상 메시지,2013-10-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045417074506010143.pdf,국내
1400081,박근혜,제10회 자율관리어업 전국대회 축하 영상 메시지,2013-10-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045413944951016516.pdf,국내
1400083,박근혜,프랑스 동포 오찬 간담회,2013-11-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045420416789019665.pdf,국외
1400084,박근혜,한.영 글로벌 CEO 포럼 및 경제통상공동위원회 전체회의 기조연설,2013-11-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011441442226029012589.pdf,국외
1400086,박근혜,한.영 창조경제포럼,2013-11-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045427804292017759.pdf,국외
1400085,박근혜,영국 동포 간담회,2013-11-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045424447235017108.pdf,국외
1400088,박근혜,국립현대미술관 서울관 개관식,2013-11-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045433709973016963.pdf,국내
1400087,박근혜,제51회 소방의 날 기념식,2013-11-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045430465599015198.pdf,국내
1400089,박근혜,제3차 한.러 대화(KRD포럼) 폐막식,2013-11-12,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045436367550015477.pdf,국외
1400090,박근혜,국립외교원 제50주년 국제학술회의 개회식,2013-11-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045440972882013982.pdf,국내
1400091,박근혜,"대중문화예술상, 오송 첨단의료복합단지 준공, 세계경쟁력서밋 및 GFCC연차총회 축하 영상 메시지",2013-11-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011441452233492010295.pdf,국내
1400092,박근혜,2014년도 예산안 시정연설,2013-11-18,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045446294598016342.pdf,국내
1400093,박근혜,TV조선 개국 제2주년 글로벌리더스포럼 축하 영상 메시지,2013-11-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045450674916015950.pdf,국내
1400095,박근혜,자선냄비 시종식 영상 메시지,2013-11-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045459222757010483.pdf,국내
1400094,박근혜,대구.경북첨단의료복합단지 준공 축하 영상 메시지,2013-11-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045455294616011022.pdf,국내
1400096,박근혜,민주평화통일자문회의 운영위원.상임위원과의 대화,2013-11-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045463127961012179.pdf,국내
1400097,박근혜,서강 재창조의 밤 축하 영상 메시지,2013-11-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045466880919019208.pdf,국내
1400098,박근혜,대덕연구개발특구 제40주년 기념식,2013-11-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045470337857012560.pdf,국내
1400099,박근혜,대한민국 벤처.창업박람회 개막식,2013-12-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045473754824019936.pdf,국내
1400100,박근혜,녹색기후기금(GCF) 사무국 출범식,2013-12-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045477771963012386.pdf,국내
1400101,박근혜,제50회 무역의 날 기념식,2013-12-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045480331015015708.pdf,국내
1400102,박근혜,일.가정 양립 실천대회,2013-12-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045483721812012391.pdf,국내
1400103,박근혜,창조경제박람회 개막식,2013-12-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045488434281012416.pdf,국내
1400104,박근혜,전국경제인연합회 신축 회관 준공식,2013-12-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045492507219018946.pdf,국내
1400105,박근혜,안전문화운동추진협의회 전국대회 축하 영상 메시지,2013-12-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045496065402019244.pdf,국내
1400106,박근혜,신년사,2013-12-31,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045500105167014137.pdf,국내
1400107,박근혜,정부 신년인사회,2014-01-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045503298189011097.pdf,국내
1400108,박근혜,신년 구상 발표 및 기자회견,2014-01-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045506999728019418.pdf,국내
1400109,박근혜,경제계 신년 인사회,2014-01-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045509742239010694.pdf,국내
1400110,박근혜,교육계 신년 교례회,2014-01-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045513136398016449.pdf,국내
1400112,박근혜,재경 대구.경북인 신년 교례회 축하 영상 메시지,2014-01-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045521033693019113.pdf,국내
1400113,박근혜,소상공인시장진흥공단 출범 축하 영상 메시지,2014-01-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045525047166017654.pdf,국내
1400111,박근혜,제3회 영예로운 제복상 시상식 축하 영상 메시지,2014-01-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045517366730010195.pdf,국내
1400114,박근혜,과학기술인.정보방송통신인 신년 인사회,2014-01-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045529663601012136.pdf,국내
1400115,박근혜,인도 동포 만찬 간담회,2014-01-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045534357261010907.pdf,국외
1400116,박근혜,다보스포럼 전체회의,2014-01-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045539851721012371.pdf,국내
1400117,박근혜,여성계 신년 인사회,2014-02-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045543754899012364.pdf,국내
1400118,박근혜,남극 장보고 과학기지 준공식,2014-02-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045547462099013690.pdf,국외
1400121,박근혜,MBN 포럼 2014 축하 영상 메시지,2014-02-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045555365919016383.pdf,국내
1400119,박근혜,제50회 기술사의 날 기념식,2014-02-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045551536829016685.pdf,국내
1400120,박근혜,아리랑TV 미국 디렉TV 송출 축하,2014-02-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011441455868156017616.pdf,국내
1400122,박근혜,경제혁신 3개년 계획 대국민 담화,2014-02-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045560011569015471.pdf,국내
1400123,박근혜,제95주년 3.1절 기념식,2014-02-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045564855814015527.pdf,국내
1400124,박근혜,제5회 아시안 리더십 컨퍼런스 개회식,2014-03-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045567672027016154.pdf,국내
1400126,박근혜,제46회 국가조찬기도회,2014-03-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045574118623015732.pdf,국내
1400125,박근혜,국군 장교 합동 임관식,2014-03-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045570876544014483.pdf,국내
1400128,박근혜,매일경제.MBN 비전코리아 제23차 국민보고대회,2014-03-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045583899470013778.pdf,국내
1400127,박근혜,국민대통합위원회 작은실천 큰보람 운동 선포식,2014-03-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045579022298013709.pdf,국내
1400129,박근혜,경찰대학교 제30기 졸업식 및 임용식,2014-03-12,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045588005676011154.pdf,국내
1400130,박근혜,한-독 경제인 오찬,2014-03-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045592453301014527.pdf,국외
1400131,박근혜,독일 동포 간담회,2014-03-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011045597412538012565.pdf,국외
1400132,박근혜,드레스덴 공대 명예박사 학위 수여식 및 연설,2014-03-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011046000315281018106.pdf,국외
1400133,박근혜,불교신문 지령 3000호 축하 동영상,2014-04-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011046002952306014010.pdf,국내
1400134,박근혜,YTN 신사옥 이전 축하 동영상,2014-04-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011046006023794010496.pdf,국내
1400135,박근혜,제1회 지구촌 새마을지도자 대회,2014-04-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011046009240981013634.pdf,국내
1400136,박근혜,제34회 장애인의 날 기념식,2014-04-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011046012624078014890.pdf,국내
1400137,박근혜,유라시아 지식네트워크 정책토론회,2014-04-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011046015801413016390.pdf,국내
1400139,박근혜,국제전기통신연합(ITU) 세계통신정보사회의 날 공로상 시상식,2014-05-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011046022424949019707.pdf,국내
1400138,박근혜,대한민국학술원 개원 제60주년 기념식,2014-05-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011046018940501010445.pdf,국내
1400140,박근혜,대국민 담화,2014-05-18,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011046026686605012705.pdf,국내
1400142,박근혜,제28차 전문직여성세계연맹(BPW) 세계대회,2014-05-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011046036170578018347.pdf,국내
1400141,박근혜,SBS 서울디지털포럼 2014,2014-05-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011046031374645013500.pdf,국내
1400143,박근혜,민군기술 협력 박람회 개막식,2014-05-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011046039493290012174.pdf,국내
1400144,박근혜,제59회 현충일 추념식,2014-06-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2019/11/01/DOC/SRC/0104201911011046044043076018237.pdf,국내
