구분번호,대통령,글제목,연설일자,원문보기,연설장소
1309367,노무현,대한민국 임시정부 수립 84주년 기념식 연설,2003-04-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264266400042664014631.PDF,국내
1309368,노무현,한국전에서의 흑인용사들 기념행사 축하 메시지,2003-04-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264266500042665014632.PDF,국내
1309369,노무현,4·19혁명 43주년 기념 국가조찬기도회 축하 메시지,2003-04-18,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264266600042666014633.PDF,국내
1309370,노무현,부활절 축하 메시지,2003-04-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264266700042667014634.PDF,국내
1309371,노무현,제36회 과학의 날 기념식 연설,2003-04-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264266800042668014635.PDF,국내
1309372,노무현,제48회 정보통신의 날 기념식 연설,2003-04-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264266900042669014636.PDF,국내
1309373,노무현,새마을 운동 제창 33주년 축하 메시지,2003-04-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264267000042670014637.PDF,국내
1309374,노무현,이라크 파병부대 신고 및 환송식 치사,2003-04-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264267100042671014638.PDF,국내
1309375,노무현,불기2547년 부처님 오신 날 축하 메시지,2003-05-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264267200042672014639.PDF,국내
1309376,노무현,미주 한인 이민 100주년 기념축제축하 메시지,2003-05-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264267300042673014640.PDF,국내
1309377,노무현,[미국 방문]출국인사,2003-05-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264267400042674014641.PDF,국내
1309383,노무현,스승의 날 사랑의 사이버 카네이션 행사 축하 메시지,2003-05-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264268000042680014647.PDF,국내
1309378,노무현,[미국 방문]코리아 소사이어티 초청 만찬연설,2003-05-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264267500042675014642.PDF,국내
1309379,노무현,"[미국 방문]미국상공회의소, 한미재계회의 공동초청 오찬 연설",2003-05-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264267600042676014643.PDF,국내
1309380,노무현,"[미국 방문]우드로 윌슨센터, 국제전략문제연구소 초청 간담회 연설",2003-05-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264267700042677014644.PDF,국내
1309381,노무현,[미국 방문]부시 미국 대통령 주최 만찬 답사,2003-05-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264267800042678014645.PDF,국내
1309382,노무현,[미국 방문]귀국보고,2003-05-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264267900042679014646.PDF,국내
1309384,노무현,광주민주화운동 23주년 기념식 연설,2003-05-18,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264268100042681014648.PDF,국내
1309385,노무현,제38회 발명의 날 기념식 연설,2003-05-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264268200042682014649.PDF,국내
1309386,노무현,주한미국 전몰장병 추모행사 메시지,2003-05-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264268300042683014650.PDF,국내
1309387,노무현,제11차 반부패 국제회의(IACC)연설,2003-05-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264268400042684014651.PDF,국내
1309388,노무현,세계 태권도연맹 창립 30주년 축하 메시지,2003-05-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264268500042685014652.PDF,국내
1309389,노무현,제8회 바다의 날 기념식 연설,2003-05-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264268600042686014653.PDF,국내
1309390,노무현,제3차 반부패 세계포럼 폐막 전체회의 특별연설,2003-05-31,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264268700042687014654.PDF,국내
1309391,노무현,부산국제청소년국가대표축구대회 축하 메시지,2003-05-31,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264268800042688014655.PDF,국내
1309392,노무현,참여정부 100일 기자회견 모두말씀,2003-06-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264268900042689014656.PDF,국내
1309393,노무현,2003 서울국제도서전 축하 메시지,2003-06-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264269000042690014657.PDF,국내
1309394,노무현,아로요 필리핀 대통령 내외를 위한 만찬사,2003-06-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264269100042691014658.PDF,국내
1309395,노무현,제48회 현충일 추념사,2003-06-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264269200042692014659.PDF,국내
1309396,노무현,[일본 국빈방문]아키히토 일본 천황 내외 주최 만찬답사,2003-06-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264269300042693014660.PDF,국내
1309397,노무현,[일본 국빈방문]고이즈미 일본 총리 주최 만찬답사,2003-06-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264269400042694014661.PDF,국내
1309398,노무현,[일본 국빈방문]일본 경제단체 공동주최 오찬연설,2003-06-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264269500042695014662.PDF,국내
1309399,노무현,[일본 국빈방문]일본 국회연설,2003-06-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264269600042696014663.PDF,국내
1309400,노무현,[일본 국빈방문]귀국보고,2003-06-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264269700042697014664.PDF,국내
1309401,노무현,6월 항쟁 16주년 기념 메시지,2003-06-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264269800042698014665.PDF,국내
1309402,노무현,2003년도 제1회 추가경정예산안 제출에 즈음한 시정 연설,2003-06-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264269900042699014666.PDF,국내
1309403,노무현,제1차 공무원 인터넷 조회 말씀,2003-06-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264270000042700014667.PDF,국내
1309404,노무현,국민생활체육전국한마당축전 축하 메시지,2003-06-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264270100042701014668.PDF,국내
1309405,노무현,머니투데이 창간 2주년 특별기고,2003-06-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264270200042702014669.PDF,국내
1309406,노무현,제1차 중앙부처 실·국장과의 대화 말씀,2003-06-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264270300042703014670.PDF,국내
1309407,노무현,제53주년 6·25 참전용사 위로연 연설,2003-06-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264270400042704014671.PDF,국내
1309408,노무현,지역협력 및 경제중심에 대한 유럽 사례 세미나 연설,2003-06-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264270500042705014672.PDF,국내
1309409,노무현,참여정부 경제비전 국제회의 기조연설,2003-06-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264270600042706014673.PDF,국내
1309410,노무현,제241회 임시국회 개회에 즈음한 대국회 서신,2003-07-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264270700042707014674.PDF,국내
1309411,노무현,제8회 여성주간 기념식 연설,2003-07-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264270800042708014675.PDF,국내
1309412,노무현,[중국 국빈방문]한·중 경제인(베이징) 초청 오찬연설,2003-07-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264270900042709014676.PDF,국내
1309413,노무현,[중국 국빈방문]청화대학 초청 연설,2003-07-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264271000042710014677.PDF,국내
1309414,노무현,[중국 국빈방문]한·중 경제인(상하이) 초청 오찬연설,2003-07-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264271100042711014678.PDF,국내
1309415,노무현,[중국 국빈방문]귀국보고,2003-07-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264271200042712014679.PDF,국내
1309416,노무현,하워드 호주 총리내외를 위한 오찬사,2003-07-18,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264271300042713014680.PDF,국내
1309417,노무현,한·영 정상 공동기자회견 모두 말씀,2003-07-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264271400042714014681.PDF,국내
1309418,노무현,정치자금에 관한 특별회견 모두말씀,2003-07-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264271500042715014682.PDF,국내
1309419,노무현,차세대 성장산업 국제회의 기조연설,2003-07-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264271600042716014683.PDF,국내
1309420,노무현,클라크 뉴질랜드 총리를 위한 오찬사,2003-07-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264271700042717014684.PDF,국내
1309421,노무현,정전협정 50주년 기념식 연설,2003-07-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264271800042718014685.PDF,국내
1309422,노무현,한국전 정전협정 50주년 기념식(미국 워싱턴)메시지,2003-07-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264271900042719014686.PDF,국내
1309423,노무현,남도대교 준공 기념 영호남 한마당큰잔치 축하 메시지,2003-07-29,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264272000042720014687.PDF,국내
1309424,노무현,한국학 학술대회 개막식 축하 메시지,2003-07-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264272100042721014688.PDF,국내
1309425,노무현,제22회 대구하계유니버시아드 서포터스 합동발대식 축하 메시지,2003-07-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264272200042722014689.PDF,국내
1309426,노무현,우주센터 기공식 축하 메시지,2003-08-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264272300042723014690.PDF,국내
1309427,노무현,2003 서울 국제만화·애니메이션페스티벌 축하 메시지,2003-08-12,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264272400042724014691.PDF,국내
1309428,노무현,2003 경주세계문화엑스포 개막식 연설,2003-08-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264272500042725014692.PDF,국내
1309429,노무현,제58주년 광복절 경축사,2003-08-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264272600042726014693.PDF,국내
1309430,노무현,태평양경제협의회 총회 개막식 연설,2003-08-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264272700042727014694.PDF,국내
1309431,노무현,탁신 치나왓 태국 총리를 위한 만찬사,2003-08-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264272800042728014695.PDF,국내
1309432,노무현,세계도자비엔날레 개막식 연설,2003-09-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264272900042729014696.PDF,국내
1309433,노무현,민족화해협력 범국민협의회 창립5주년 축하 메시지,2003-09-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264273000042730014697.PDF,국내
1309434,노무현,아시아·태평양 도시관광진흥기구(TPO) 총회 축하 메시지,2003-09-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264273100042731014698.PDF,국내
1309435,노무현,2003 해외 한민족 경제공동체대회 축하 메시지,2003-09-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264273200042732014699.PDF,국내
1309436,노무현,대한매일 2만 호 기념 특별 기고,2003-09-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264273300042733014700.PDF,국내
1309437,노무현,아리랑FM 개국 축하 메시지,2003-09-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264273400042734014701.PDF,국내
1309439,노무현,한겨레신문 미주판 창간 특별기고,2003-09-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264273600042736014703.PDF,국내
1309438,노무현,판 반 카이 베트남 총리를 위한 오찬사,2003-09-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264273500042735014702.PDF,국내
1309440,노무현,민주평화통일자문회의 전체회의 연설,2003-09-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264273700042737014704.PDF,국내
1309441,노무현,제2회 전국평생학습축제축하 메시지,2003-09-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264273800042738014705.PDF,국내
1309442,노무현,뉴욕 한인 추석맞이 민속대잔치 축하 메시지,2003-09-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264273900042739014706.PDF,국내
1309443,노무현,한·미 동맹 50주년 기념 만찬사,2003-09-29,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264274000042740014707.PDF,국내
1309444,노무현,2003 부산국제육상경기대회 축하 메시지,2003-09-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264274100042741014708.PDF,국내
1309445,노무현,제6회 충주세계무술축제축하 메시지,2003-09-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264274200042742014709.PDF,국내
1309446,노무현,제55주년 국군의 날 기념식 연설,2003-10-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264274300042743014710.PDF,국내
1309448,노무현,제7회 노인의 날 기념식 연설,2003-10-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264274500042745014712.PDF,국내
1309447,노무현,2003 부산국제모터쇼 축하 메시지,2003-10-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264274400042744014711.PDF,국내
1309449,노무현,제7차 ASEAN+3 정상회의 참석 출국인사,2003-10-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264274600042746014713.PDF,국내
1309450,노무현,ASEAN 비즈니스투자 정상회의 기조연설,2003-10-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264274700042747014714.PDF,국내
1309452,노무현,2003년도 제2회 추가경정예산안 제출에 즈음한 시정연설,2003-10-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264274900042749014716.PDF,국내
1309451,노무현,제7차 ASEAN+3 정상회의 참석 귀국보고,2003-10-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264274800042748014715.PDF,국내
1309453,노무현,제84회 전국체육대회 개막식 연설,2003-10-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264275000042750014717.PDF,국내
1309455,노무현,2003 서울공연예술제축하 메시지,2003-10-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264275200042752014719.PDF,국내
1309454,노무현,제243회 정기국회 시정연설,2003-10-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264275100042751014718.PDF,국내
1309456,노무현,제4회 세계지식포럼 연설,2003-10-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264275300042753014720.PDF,국내
1309457,노무현,제11차 APEC 정상회의 참석 및 싱가포르 국빈방문 출국인사,2003-10-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264275400042754014721.PDF,국내
1309458,노무현,제11차 APEC 정상회의 참석 및 싱가포르 국빈방문 귀국보고,2003-10-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264275500042755014722.PDF,국내
1309460,노무현,제2회 오송국제바이오심포지엄 특별연설,2003-10-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264275700042757014724.PDF,국내
1309459,노무현,오송생명과학단지 기공식 연설,2003-10-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264275600042756014723.PDF,국내
1309461,노무현,서프라이즈 창간 1주년 축하기고,2003-10-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264275800042758014725.PDF,국내
1309462,노무현,서울 YMCA 창립 100주년 기념식 축사,2003-10-29,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264275900042759014726.PDF,국내
1309465,노무현,한국증권업협회 창립 50주년 축하 메시지,2003-10-31,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264276200042762014729.PDF,국내
1309463,노무현,제2회 제주평화포럼 기조연설,2003-10-31,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264276000042760014727.PDF,국내
1309464,노무현,제주 4·3사건 관련말씀,2003-10-31,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264276100042761014728.PDF,국내
1309466,노무현,코리아타임스 창간 53주년 축하 메시지,2003-11-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264276300042763014730.PDF,국내
1309467,노무현,김대중도서관 개관식 축사,2003-11-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264276400042764014731.PDF,국내
1309468,노무현,사천왕사 왔소 2003 축하 메시지,2003-11-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264276500042765014732.PDF,국내
1309469,노무현,무샤라프 파키스탄 대통령을 위한 만찬사,2003-11-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264276600042766014733.PDF,국내
1309471,노무현,한·미연합군사령부 창설 25주년 축하 메시지,2003-11-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264276800042768014735.PDF,국내
1309470,노무현,국방일보 추억의 내무반 100회 기념 특별기고,2003-11-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264276700042767014734.PDF,국내
1309473,노무현,열린우리당 중앙당 창당대회 축하 메시지,2003-11-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264277000042770014737.PDF,국내
1309472,노무현,제8회 농업인의 날 연설,2003-11-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264276900042769014736.PDF,국내
1309474,노무현,나자르바예프 카자흐스탄 대통령을 위한 만찬사,2003-11-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264277100042771014738.PDF,국내
1309476,노무현,바르게 살기 운동중앙협의회 제5차 국민통합실현대회 축하 메시지,2003-11-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264277300042773014740.PDF,국내
1309475,노무현,제1회 자율관리어업 전국대회 축하 메시지,2003-11-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264277200042772014739.PDF,국내
1309477,노무현,팔만대장경 동판 복원 고불식 축하 메시지,2003-11-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264277400042774014741.PDF,국내
1309478,노무현,한국과학기술한림원 회관 준공 축하 메시지,2003-11-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264277500042775014742.PDF,국내
1309479,노무현,주요 법안처리의 협조를 당부하는 대국회 서신,2003-11-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264277600042776014743.PDF,국내
1309480,노무현,제40회 경우의 날 축하 메시지,2003-11-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264277700042777014744.PDF,국내
1309481,노무현,전북도민일보 창간 15주년 축하 메시지,2003-11-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264277800042778014745.PDF,국내
1309482,노무현,전국 문화원장 연찬회 축하 메시지,2003-11-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264277900042779014746.PDF,국내
1309483,노무현,부산~거제간 연결도로 건설공사 기공식 연설,2003-11-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264278000042780014747.PDF,국내
1309484,노무현,제40회 무역의 날 연설,2003-11-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264278100042781014748.PDF,국내
1309485,노무현,희망 2004 이웃돕기캠페인 메시지,2003-11-29,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264278200042782014749.PDF,국내
1309486,노무현,디자인코리아 2003 국제회의 축하 메시지,2003-12-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264278300042783014750.PDF,국내
1309487,노무현,고 김만수씨 딸 영진양에게 보내는 서신,2003-12-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264278400042784014751.PDF,국내
1309488,노무현,2003 전국새마을지도자대회 연설,2003-12-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911264278500042785014752.PDF,국내
