구분번호,대통령,글제목,연설일자,원문보기,연설장소
1308575,김대중,명동대성당 축성 100주년 및 김수환 추기경 서울대교구장 착좌 30주년 기념미사 축하 메시지(우리 사회의 정의를 위한 빛과소금의 현장),1998-05-29,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263826600038266010233.PDF,국내
1308576,김대중,98 세계 해양의 해 기념식 연설(21세기 신해양시대를 열며),1998-05-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263826700038267010234.PDF,국내
1308577,김대중,제15차 범태평양 국제학술대회 축하 메시지(아시아 금융위기 극복을 위한 토론의 장),1998-06-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263826800038268010235.PDF,국내
1308579,김대중,98 기아체험 24시간 캠프 메시지(참다운 사랑의 체험이 되기를),1998-06-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263827000038270010237.PDF,국내
1308578,김대중,"국민의 정부 출범 100일과 미국 국빈방문에즈음한 기자회견 서두말씀(취임 100일, 국난극복의 출발)",1998-06-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263826900038269010236.PDF,국내
1308580,김대중,국제인권연맹 인권상 수상 연설(인권은 역사가 증명한 인류의 보편적 가치),1998-06-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263827100038271010238.PDF,국제
1308581,김대중,뉴욕 메트로폴리탄 박물관 한국전시실 개관 만찬 연설(은근과 끈기로 대표되는 한국인의 저력),1998-06-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263827200038272010239.PDF,국제
1308582,김대중,뉴욕증권거래소 주최 조찬 연설(한국 경제의 도전과 비전),1998-06-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263827300038273010240.PDF,국제
1308583,김대중,아시아협회·한국협회·미국외교협회 초청 오찬 연설(한반도와 동북아의 새로운 도전),1998-06-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263827400038274010241.PDF,국제
1308587,김대중,클린턴 미국 대통령 내외 주최 국빈만찬 답사(한·미 협력은 아시아와 세계평화에 기여),1998-06-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263827800038278010245.PDF,국제
1308584,김대중,미국 국빈방문 공식환영식 답사(21세기 세계 선진대열을 향한 새로운 투쟁),1998-06-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263827500038275010242.PDF,국제
1308585,김대중,고어 미국 부통령 주최 오찬 답사(한국은 경제위기 극복의 가장 모범적인 나라),1998-06-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263827600038276010243.PDF,국제
1308586,김대중,한·미 정상회담 공동기자회견 서두말씀(21세기를 향한 한차원 높은 동반자 관계),1998-06-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263827700038277010244.PDF,국제
1308588,김대중,미국 상공회의소 주최 조찬 연설(외국인 투자 유치는 한국 경제의 활로),1998-06-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263827900038279010246.PDF,국제
1308589,김대중,미국 의회 상하 양원 합동회의 연설(한국의 경제위기 극복과 미국의 역할),1998-06-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263828000038280010247.PDF,국제
1308591,김대중,워싱턴 주요인사 초청 리셉션 인사말씀(민주주의와 시장경제는 국정운영의 기본),1998-06-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263828200038282010249.PDF,국제
1308590,김대중,미국 조지타운 대학 명예박사학위 수여식 연설(아시아에서 민주주의의 가능성과 한국의 장래),1998-06-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263828100038281010248.PDF,국제
1308592,김대중,미국 스탠퍼드 대학 연설(경제개혁의 핵심은 민주적 시장경제의 확립),1998-06-12,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263828300038283010250.PDF,국제
1308593,김대중,미국 스탠퍼드 대학 총장 주최 오찬 연설(벤처기업의 역할과 양국간 협력),1998-06-12,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263828400038284010251.PDF,국제
1308594,김대중,미국 국빈방문 귀국기자회견 서두말씀(제2의 건국 정신으로 국난타개),1998-06-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263828500038285010252.PDF,국내
1308595,김대중,대한민국 정부수립 50주년 인터넷 홈페이지 인사말씀(건국 50주년을 역사의 전환점으로),1998-06-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263828600038286010253.PDF,국내
1308596,김대중,6·25  제48주년 참전용사 위로연 연설(한반도의 안보와 평화에 대한 책임 완수),1998-06-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263828700038287010254.PDF,국내
1308597,김대중,노사정위원회 위원 초청 오찬말씀(공생공영의 길을 찾아야 할 노사정),1998-06-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263828800038288010255.PDF,국내
1308598,김대중,고려대학교 명예경제학박사 학위수여식 기념강연(총체적 국가개혁으로 21세기를 준비),1998-06-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263828900038289010256.PDF,국내
1308600,김대중,지방자치단체장 취임축하 메시지(21세기는 세계화·지방화의 시대),1998-07-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263829100038291010258.PDF,국내
1308599,김대중,범죄예방 자원봉사자 한마음대회 연설(범죄예방은 도덕사회의 밑거름),1998-07-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263829000038290010257.PDF,국내
1308601,김대중,제3회 여성주간 기념식 연설(위대한 한국 여성의 힘),1998-07-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263829200038292010259.PDF,국내
1308602,김대중,전국경제인연합회회장단 초청 오찬 말씀(정부와 재계는 나라경제살리는 동반자),1998-07-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263829300038293010260.PDF,국내
1308603,김대중,시·도지사 오찬 말씀(국민 대단합을 선도하는 지방행정),1998-07-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263829400038294010261.PDF,국내
1308604,김대중,한국청년회의소(JC)(국제화시대에 젊은 기업가가 가야할길),1998-07-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263829500038295010262.PDF,국내
1308605,김대중,98 프랑스 아비뇽축제 축하 메시지(한·불 문화교류 활성화의 계기),1998-07-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263829600038296010263.PDF,국제
1308606,김대중,외청장 오찬 말씀(실력과 공로만이 평가받는 공직사회 실현),1998-07-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263829700038297010264.PDF,국내
1308607,김대중,중소기업 대표 초청 오찬 말씀(중소기업은 국가경제의 핵심적인 기반),1998-07-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263829800038298010265.PDF,국내
1308608,김대중,새교육공동체 위원 위촉장 수여식 말씀(선진국 진입의 열쇠는 교육개혁),1998-07-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263829900038299010266.PDF,국내
1308609,김대중,민주평화통일자문회의 제8기 제2차 해외지역회의 개회사(한반도 통일환경 조성에 앞장),1998-07-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263830000038300010267.PDF,국내
1308611,김대중,자랑스런 재외동포 접견시 말씀(소수민족이 현명하게 살아가는 길),1998-08-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263830200038302010269.PDF,국내
1308610,김대중,보훈단체 회장단 초청 오찬 말씀(제2의 건국은 21세기를 준비하는 운동),1998-08-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263830100038301010268.PDF,국내
1308612,김대중,대한민국 50년 - 우리들의 이야기전 개막식 말씀(참으로 위대한 50년만의 민주적 정권교체),1998-08-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263830300038303010270.PDF,국내
1308613,김대중,대한민국 50년 경축사(제2의 건국에 동참합시다),1998-08-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263830400038304010271.PDF,국내
1308614,김대중,1998년 제2회 추가경정예산안 제출에 즈음한 시정연설(구조조정과 개혁의 성공적 마무리를 위해),1998-08-18,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263830500038305010272.PDF,국내
1308615,김대중,98 세계 청소년 태권도 문화관광축제축하 메시지(세계 태권도 가족의 화합의 장),1998-08-18,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263830600038306010273.PDF,국내
1308616,김대중,아·태 지도자회의 참석자 접견시 말씀(경제발전의 바탕은 민주주의),1998-08-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263830700038307010274.PDF,국내
1308617,김대중,여성 언론인 초청 오찬 말씀(21세기 주역으로서의 여성의 역할),1998-08-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263830800038308010275.PDF,국내
1308618,김대중,목포-무안간 서해안고속도로 준공식 연설(세계로 뻗어가는 경제발전의 기지),1998-08-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263830900038309010276.PDF,국내
1308619,김대중,헌법재판소 창립 10주년 기념식 연설(국민의 기본권과 민주주의의 신성한 수호자),1998-09-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263831000038310010277.PDF,국내
1308620,김대중,제35회 방송의 날 자축연 말씀(방송의 역할과 사명),1998-09-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263831100038311010278.PDF,국내
1308621,김대중,제1회 공무원 문예대전 작품집 발간 축사(문학으로 표현한 충절과 사랑의 열매),1998-09-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263831200038312010279.PDF,국내
1308622,김대중,중앙선거관리위원 오찬말씀(정치개혁으로 민주주의 발전 도모),1998-09-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263831300038313010280.PDF,국내
1308623,김대중,경주 세계문화엑스포 개막제연설(사랑과 평화의 시대를 향한 세계인의 축제),1998-09-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263831400038314010281.PDF,국내
1308624,김대중,경주 세계문화엑스포 개막제초청인사 오찬 말씀(문화·관광산업은 국가의 기간산업),1998-09-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263831500038315010282.PDF,국내
1308625,김대중,원전 울진 3호기 준공식 연설(에너지 자립기반 구축의 상징),1998-09-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263831600038316010283.PDF,국내
1308626,김대중,헤어초크 독일 대통령을 위한 국빈만찬 연설(전쟁과 경제기적의 경험을 공유한 우방국가),1998-09-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263831700038317010284.PDF,국내
1308630,김대중,로스엔젤레스 한국의 날 축제개막식 축하 메시지(해외동포는 조국의 얼굴이자 민간외교관),1998-09-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263832100038321010288.PDF,국제
1308629,김대중,제3회 부산국제영화제개막식 축하 메시지(문화한국의 미래를 여는 축제),1998-09-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263832000038320010287.PDF,국내
1308628,김대중,UNEP 제5차 국제청정생산 고위급회의 개회식 축하 메시지(환경보전은 인류 모두의 공동책임),1998-09-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263831900038319010286.PDF,국내
1308627,김대중,한·독 산업협력위원회 중간회의 연설(한·독 경제협력의 새로운 전기),1998-09-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263831800038318010285.PDF,국내
1308631,김대중,이북도민 체육대회 축하 메시지(남북 교류·협력 확대는 통일의 밑거름),1998-09-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263832200038322010289.PDF,국내
1308632,김대중,민주평화통일자문회의 제8기 제2차 전체회의 개회사(민주평통은 민족화합의 구심점),1998-09-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263832300038323010290.PDF,국내
1308633,김대중,제36회 전국도서관대회 개막식 축하 메시지(도서관 문화 발전의 뜻깊은 계기가 되기를),1998-09-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263832400038324010291.PDF,국내
1308634,김대중,제79회 전국체육대회 개막식 연설(단결과 화합의 스포츠 제전),1998-09-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263832500038325010292.PDF,국내
1308635,김대중,"2001년 한국 방문의 해 선포문(화합하는 인류, 평화로운 세계 건설에 기여)",1998-09-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263832600038326010293.PDF,국내
1308637,김대중,뉴욕 코리아페스티벌 개막식 축하 메시지(세계 속의 우리 문화와 전통),1998-09-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263832800038328010295.PDF,국제
1308636,김대중,경제기자회견 서두말씀(국난극복의 진정한 힘은 신념과 용기),1998-09-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263832700038327010294.PDF,국내
1308638,김대중,제35회 전국여성대회 연설(여성의 발전은 국가 발전의 밑거름),1998-09-29,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263832900038329010296.PDF,국내
1308639,김대중,건군 50주년 국군의 날 연설(조국과 국민과 함께 하는 진정한 국민의 군대),1998-10-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263833000038330010297.PDF,국내
1308640,김대중,제2회 노인의 날 연설(노인복지는 복지사회의 새로운 척도),1998-10-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263833100038331010298.PDF,국내
1308641,김대중,제2의 건국 범국민추진위원회 위원 위촉장 수여식 말씀(21세기를 위한 새로운 건국운동),1998-10-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263833200038332010299.PDF,국내
